,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,employer_provided,min_salary,max_salary,avg_salary,company_txt,age,python_yn,SQL_yn,R_yn,excel_yn,aws_yn,job_simp_col,seniority,desc_len
188,Senior Analyst - AI SGO Data Scientist - Bengaluru,₹3L - ₹10L (Glassdoor Est.),"AI Data Scientist (Senior Analyst)
Deloitte is hiring to build out and scale up the next generation of its AI infrastructure. Deloitte’s AI SGO (Strategic Growth Offering) team specifically focusses on creating products and solutions that require deeper analytical and problem-solving skills to create tangible results. This is a continuous cycle where we strive to keep innovating and provide state-of-the-art assets.
The Team
The AI SGO team is responsible for orchestrating across all of Deloitte’s AI investments to accelerate our clients’, and our own, journey in becoming an AI-Fueled Organization. The AI SGO team is focused on growing our existing AI market share and revenue, co-creating new AI opportunities in collaboration with clients, anticipating and creating AI demand in new markets, and enabling the success of the firm’s overall AI investments. Our aspiration is for Deloitte to be the undisputed leader in AI-enabled services and solutions, partnering with clients & ecosystems to generate business value through humans + machines.




Show More
Report",4.1,"Deloitte
4.1",Bangalore,-1,-1,1850,Company - Private,Accounting & Tax,Finance,$10+ billion (USD),-1,0,3.0,10.0,6.5,Deloitte,173,0,0,0,0,0,data scientist,senior,1072
189,DATA SCIENTIST,₹3L - ₹7L (Glassdoor Est.),"The required skills are :
Post graduate degree in Statistics, Math or any other with strong analytical background .
Must have exposure to Big Data analytics..
Need Strong mathematical background (calculus, linearalgebra, probability and statistics).
Applied Machine Learning experience (regression and classification, supervised, and unsupervised learning) is a plus.
Must be a quick learner and capable to solve complex problems in multiple domains.
Language - C#,C++, Python or R, Scripting - Java script Permanent Any postgraduate degree with analytics 0 - 4 Yrs Best in Industry Calicut, Kerala, India Technical Interview & HR interview

Show More
Report",3.4,"Tech27 Systems Ltd.
3.4",Calicut,-1,-1,-1,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,-1,0,3.0,7.0,5.0,Tech27 Systems Ltd.,-1,1,0,0,0,0,data scientist,na,658
190,Data Science & AI Specialist,₹5L - ₹6L (Glassdoor Est.),"Data Science & AI Specialist
Job Req ID: 11268
Posting Date: 09-Feb-2023
Function: Business Services & Operations
Location: Building No 14 Sector 24 & 25A, Gurugram, India
Salary: Competitive
About BT
BT has a key role in British society, fostering change and leading technology innovation. From delivering the Olympics, to supporting the emergency services, to investing more into research than any other UK technology company, we take pride in everything we do - and in the people who work here.
We're now a global company operating at the forefront of the information age, employing 90,000 people in 180 countries. And we're on a mission. Guided by our core values of Personal, Simple and Brilliant our goal is to help customers, communities and businesses overcome barriers and release their potential.
So, if you're interested in the power of potential, why not join us today and release yours? You can read more here about what it's like to work at BT.


Show More
Report",4.1,"BT Group
4.1",Gurgaon,-1,-1,1846,Company - Public,Telecommunications Services,Telecommunications,Unknown / Non-Applicable,-1,0,5.0,6.0,5.5,BT Group,177,0,0,0,0,0,na,na,977
191,Data scientist,Employer Provided Salary:₹4L - ₹11L,"Greetings of the day!
Package: 4LPA - 11LPA
The great opportunity for reason graduate with 100% placement opportunity specifically in all the IT Field.
The course duration is 6 months....
You will be given high level knowledge and with paid intership....
This is the right time join the course and success in life with great package
Job Types: Full-time, Fresher
Show More
Report",-1.0,Vingsfire pvt ltd,Hyderābād,-1,-1,-1,-1,-1,-1,-1,-1,1,4.0,11.0,7.5,Vingsfire pvt ltd,-1,0,0,0,0,0,data scientist,na,379
192,Senior Data Scientist,Employer Provided Salary:₹0.31L - ₹2L,"We are Hiring for a Data Scientist Developer..
Goodtechmind has an exciting opportunity for a Data Scientist Developer, to be a part of our growing Team.
As a service based technology firm that created the virtual employee model successful amongst 40+ clients all across the globe: we’ve made it our business to make a mark. When joining our team at Goodtechmind you are empowered to suggest, take ownership and learn to perform at your best. We value the skills, ideas, and perspective you bring to the team.
Hiring for Data Scientist Developer at Kolkata (Work from Home)
Position : Data Scientist Developer


Show More
Report",-1.0,Goodtech Mind,Calcutta,-1,-1,-1,-1,-1,-1,-1,-1,1,0.31,2.0,1.155,Goodtech Mind,-1,0,0,0,0,0,data scientist,senior,628
193,Data Science Analytics,₹3L - ₹6L (Glassdoor Est.),"Diverse Infotech Pvt. Ltd. - Gurgaon
Required Experience - 2+ Yrs
You can share your CV at jobs@diverseinfotech.com
Show More
Report",4.0,"Diverse Infotech
4.0",Gurgaon,-1,-1,2008,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,-1,0,3.0,6.0,4.5,Diverse Infotech,15,0,0,0,0,0,na,na,132
194,Data Scientist,Employer Provided Salary:₹0.25L - ₹0.35L,"1. Undertake to preprocess of structured and unstructured data.
2. Build predictive models and machine – learning algorithms.
3. Combine models through ensemble modelling.
4. Propose solutions and strategies to business challenges.
5. Collaborate with engineering and product development teams.
6. Present information using data visualization techniques.
7. Identify valuable data sources and automate collection processes.
8. Analyze large amounts of information to discover trends and patterns.
Show More
Report",-1.0,Radome Technologies & Services Pvt Ltd,Bangalore,-1,-1,-1,-1,-1,-1,-1,-1,1,0.25,0.35,0.3,Radome Technologies & Services Pvt Ltd,-1,0,0,0,0,0,data scientist,na,513
195,Data Analytics / Machine Learning Engineers,₹2L - ₹8L (Glassdoor Est.),"Tata Elxsi, the forefront of the latest advancements in AI technology, where the team of passionate individuals are dedicated to making a real-world impact through innovative implementation. Here, you will find a group of like-minded individuals who are continuously exploring new AI techniques and technologies to improve the accuracy, efficiency, and scalability of our models. What sets us apart is our collaborative approach, allowing for free experimentation and quick iterations to arrive at the best solutions. We are in search of someone who shares the same passion and drive as us, and is excited about the opportunity to make a meaningful difference in the field of AI. Join us in our pursuit of advancing AI to the next level and make the future of 'AM PM AI' a reality.
We are looking for bright and passionate Machine Learning Engineers with experience in:
Show More
Report",4.0,"Tata Elxsi
4.0",Bangalore,-1,-1,1989,Company - Public,Information Technology Support Services,Information Technology,$100 to $500 million (USD),-1,0,2.0,8.0,5.0,Tata Elxsi,34,0,0,0,0,0,mle,na,886
196,Machine Learning Engineer,Employer Provided Salary:₹20L - ₹29L,"Hiring a Senior Machine learning Engineer for a software consulting company based in the US.
Location: Thiruvananthapuram, Kerala
Experience: 7-10 years.
You are a good fit if you have:
Rigorous knowledge of R, Java and Python programming to develop software.
In-depth knowledge of machine learning data structures and modelling, software architecture,
Show More
Report",-1.0,Purple Squirrel,Thiruvananthapuram,-1,-1,-1,-1,-1,-1,-1,-1,1,20.0,29.0,24.5,Purple Squirrel,-1,1,0,0,0,0,mle,na,369
197,Machine Learning Engineer,Employer Provided Salary:₹4L - ₹16L,"Develop and execute machine learning models
Develop and implement machine learning infrastructure
Develop automation tools to enable machine learning
Work in close collaboration with other team members using a wide range of technologies
Run machine learning tests
Solve technical problems
Job Type: Fresher
Salary: ₹359,250.58 - ₹1,595,129.92 per year

Show More
Report",-1.0,Rukmine informatics,Surat,-1,-1,-1,-1,-1,-1,-1,-1,1,4.0,16.0,10.0,Rukmine informatics,-1,0,0,0,0,0,mle,na,369
198,Data science internship,Employer Provided Salary:₹0.10L - ₹0.15L,"Data science internship with 100% placement
Job Types: Full-time, Regular / Permanent, Fresher, Internship
Contract length: 3 months
Salary: ₹10,000.00 - ₹15,000.00 per month
Schedule:
Day shift
Evening shift
Fixed shift
Flexible shift

Show More
Report",-1.0,woztiinfotech,Cochin,-1,-1,-1,-1,-1,-1,-1,-1,1,0.1,0.15,0.125,woztiinfotech,-1,0,0,0,0,0,na,na,253
199,Data Scientist,₹4L - ₹8L (Glassdoor Est.),"THE APPLICATION PERIOD FOR THIS ROLE HAS BEEN CLOSED. ALL APPLICATION STATUSES WILL BE COMMUNICATED TO APPLICANTS DIRECTLY.
Show More
Report",3.9,"Adidas
3.9",Gurgaon,-1,-1,1949,Company - Public,"Department, Clothing & Shoe Stores",Retail & Wholesale,$10+ billion (USD),-1,0,4.0,8.0,6.0,Adidas,74,0,0,0,0,0,data scientist,na,140
200,Supply Chain Network Data & Analytics Specialist,₹3L - ₹5L (Glassdoor Est.),"Relocation Assistance Offered Within Country
# 141580 - Mumbai, Maharashtra, India

About Colgate-Palmolive:
Do you want to come to work with a smile and leave with one as well? In between those smiles, your day consists of connecting with others across the world, full of stimulating discussions, and making impactful contributions!
If this is how you see your career, Colgate is the place to be! Our diligent household brands, dedicated employees, and sustainability commitments make us a company passionate about building a future to smile about for our employees, consumers, and surrounding communities. We win as a global organization by continually learning and collaborating. The pride in our brand fuels a workplace that encourages creative thinking champions experimentation and promotes authenticity which has contributed to our enduring success. If you want to work for a company that lives by its values, then give your career a reason to smile...every single day.






Show More
Report",4.2,"Colgate-Palmolive
4.2",Mumbai,-1,-1,1806,Company - Public,Consumer Product Manufacturing,Manufacturing,$10+ billion (USD),-1,0,3.0,5.0,4.0,Colgate-Palmolive,217,0,0,0,0,0,na,na,999
201,Data Scientist,Employer Provided Salary:₹9L - ₹17L,"You’re experienced Regression, Classification, Ensemble Methods, Deep Learning, NLP, and Reinforcement Learning. • Any one programming language (Python, R, Java, Scala, etc.). • strong hands-on skills in sourcing, cleaning, manipulating, and analyzing large volumes of data using distributed computing platform • Run large-scale statistical A/B tests to evaluate the performance of machine learning and statistical models in SEM applications. • Process complicated and large-scale datasets on distributed computing platforms using queries, extract insights from data, predict future trends, and optimize business metrics. • Build compelling data visualizations and interactive dashboards for monitoring. • Communicate new algorithm suggestions, performance results and business insights to both technical and business teams, internally and externally. • Experience exploring data, building models, and analyzing performance.
Show More
Report",-1.0,Nexus pro services,Bangalore,-1,-1,-1,-1,-1,-1,-1,-1,1,9.0,17.0,13.0,Nexus pro services,-1,1,0,0,0,0,data scientist,na,941
